chr2.0,marker,cM,bp2.0,diff
CE10_chr7,9823,41.4,44228879,0
CE10_chr7,9824,41.4,44228882,0.54
CE10_chr7,9825,41.94,44229458,0.54
CE10_chr7,9832,42.48,44245213,0
CE10_chr7,9861,42.48,44269655,0
CE10_chr7,9862,42.48,44269864,0
CE10_chr7,9863,42.48,44269922,0
CE10_chr7,9867,42.48,44277460,0
CE10_chr7,9882,42.48,44330711,0
CE10_chr7,9883,42.48,44330714,0
CE10_chr7,9884,42.48,44330889,0
CE10_chr7,9895,42.48,44341630,0
CE10_chr7,9896,42.48,44341639,0
CE10_chr7,9903,42.48,44367607,0
CE10_chr7,9904,42.48,44367694,0
CE10_chr7,9905,42.48,44367748,0.54
CE10_chr7,9906,43.02,44367902,0
CE10_chr7,9907,43.02,44367974,0
CE10_chr7,9908,43.02,44378874,0
CE10_chr7,9909,43.02,44378877,0
CE10_chr7,9910,43.02,44378961,0
CE10_chr7,9911,43.02,44378994,0
CE10_chr7,9912,43.02,44379001,0
CE10_chr7,9913,43.02,44379019,0
CE10_chr7,9914,43.02,44379048,0
CE10_chr7,9915,43.02,44379132,0.53
CE10_chr7,9916,43.55,44379167,0
CE10_chr7,9917,43.55,44379177,0
CE10_chr7,9918,43.55,44379183,0
CE10_chr7,9925,43.55,44388817,0
CE10_chr7,9926,43.55,44389114,0
CE10_chr7,9946,43.55,44447489,0
CE10_chr7,9947,43.55,44447502,0
CE10_chr7,9948,43.55,44447556,0
CE10_chr7,9994,43.55,44452954,0
CE10_chr7,9995,43.55,44453036,0
CE10_chr7,9996,43.55,44453133,0
CE10_chr7,10020,43.55,44461609,0
CE10_chr7,10021,43.55,44461616,0
CE10_chr7,10022,43.55,44461618,0
CE10_chr7,10023,43.55,44461651,0
CE10_chr7,10024,43.55,44461738,0
CE10_chr7,10025,43.55,44461749,0
CE10_chr7,10026,43.55,44461754,0
CE10_chr7,10027,43.55,44461771,0
CE10_chr7,10028,43.55,44461778,0
CE10_chr7,10029,43.55,44461795,0
CE10_chr7,10030,43.55,44461811,0
CE10_chr7,10031,43.55,44461817,0
CE10_chr7,10032,43.55,44461831,0
CE10_chr7,10033,43.55,44461885,0
CE10_chr7,10034,43.55,44461907,0
CE10_chr7,10035,43.55,44461908,0
CE10_chr7,10036,43.55,44461945,0
CE10_chr7,10037,43.55,44461949,0.54
CE10_chr7,10038,44.09,44462031,0
CE10_chr7,10039,44.09,44465150,0
CE10_chr7,10040,44.09,44465202,0
CE10_chr7,10041,44.09,44465314,0
CE10_chr7,10043,44.09,44469195,0
CE10_chr7,10044,44.09,44469414,0
CE10_chr7,10045,44.09,44475929,0
CE10_chr7,10046,44.09,44475942,0
CE10_chr7,10047,44.09,44475948,0
CE10_chr7,10048,44.09,44475966,0
CE10_chr7,10055,44.09,44479151,0
CE10_chr7,10057,44.09,44485966,0
CE10_chr7,10058,44.09,44485998,0
CE10_chr7,10059,44.09,44486025,0
CE10_chr7,10060,44.09,44486158,0
CE10_chr7,10061,44.09,44486204,0
CE10_chr7,10062,44.09,44486227,0
CE10_chr7,10063,44.09,44486249,0
CE10_chr7,10084,44.09,44498929,0
CE10_chr7,10085,44.09,44499019,0.54
CE10_chr7,10129,44.63,44610823,0
CE10_chr7,10132,44.63,44615874,0
CE10_chr7,10138,44.63,44653466,0
CE10_chr7,10139,44.63,44653541,0
CE10_chr7,10140,44.63,44653542,0.54
CE10_chr7,10219,45.17,44729063,0
CE10_chr7,10220,45.17,44729468,0
CE10_chr7,10256,45.17,44755653,0
CE10_chr7,10257,45.17,44755732,0
CE10_chr7,10258,45.17,44755740,0
CE10_chr7,10259,45.17,44755932,0
CE10_chr7,10260,45.17,44756130,0
CE10_chr7,10261,45.17,44756146,0
CE10_chr7,10262,45.17,44756189,0
CE10_chr7,10341,45.17,44786352,0
CE10_chr7,10342,45.17,44786467,0
CE10_chr7,10343,45.17,44787003,0
CE10_chr7,10344,45.17,44787006,0
CE10_chr7,10345,45.17,44787047,0
CE10_chr7,10346,45.17,44787078,0
CE10_chr7,10347,45.17,44787225,0
CE10_chr7,10348,45.17,44801827,0
CE10_chr7,10349,45.17,44801957,0
CE10_chr7,10350,45.17,44806309,0
CE10_chr7,10351,45.17,44806405,0
CE10_chr7,10352,45.17,44806418,0
CE10_chr7,10353,45.17,44806689,0
CE10_chr7,10354,45.17,44806971,0.53
CE10_chr7,10375,45.7,44911602,0
CE10_chr7,10376,45.7,44911644,0
CE10_chr7,10377,45.7,44911663,0.54
CE10_chr7,10378,46.24,44913617,0
CE10_chr7,10379,46.24,44913692,0
CE10_chr7,10380,46.24,44927108,0
CE10_chr7,10381,46.24,44927654,0
CE10_chr7,10382,46.24,44927966,0
CE10_chr7,10383,46.24,44927982,0
CE10_chr7,10384,46.24,44928218,0
CE10_chr7,10385,46.24,44933416,0
CE10_chr7,10386,46.24,44933618,0
CE10_chr7,10388,46.24,44966511,0
CE10_chr7,10394,46.24,44968905,0
CE10_chr7,10395,46.24,44968952,0
CE10_chr7,10396,46.24,44968954,0
CE10_chr7,10397,46.24,44969018,0
CE10_chr7,10398,46.24,44969479,0
CE10_chr7,10403,46.24,44976599,0
CE10_chr7,10404,46.24,44976679,0
CE10_chr7,10405,46.24,44976732,0
CE10_chr7,10406,46.24,44976756,0
CE10_chr7,10407,46.24,44977122,0
CE10_chr7,10424,46.24,45029163,0
CE10_chr7,10425,46.24,45029179,0
CE10_chr7,10426,46.24,45029253,0
CE10_chr7,10427,46.24,45029266,0
CE10_chr7,10428,46.24,45029273,0
CE10_chr7,10429,46.24,45029302,0
CE10_chr7,10430,46.24,45029407,0
CE10_chr7,10431,46.24,45029509,0
CE10_chr7,10432,46.24,45029560,0
CE10_chr7,10433,46.24,45029647,0
CE10_chr7,10434,46.24,45029809,0
CE10_chr7,10435,46.24,45029834,0
CE10_chr7,10436,46.24,45029895,0
CE10_chr7,10437,46.24,45029916,0
CE10_chr7,10438,46.24,45030029,0
CE10_chr7,10439,46.24,45030038,0
CE10_chr7,10440,46.24,45030059,0
CE10_chr7,10441,46.24,45030158,0
CE10_chr7,10442,46.24,45030276,0
CE10_chr7,10443,46.24,45030290,0
CE10_chr7,10444,46.24,45030408,0
CE10_chr7,10445,46.24,45030580,0
CE10_chr7,10446,46.24,45030593,0
CE10_chr7,10447,46.24,45030618,0
CE10_chr7,10448,46.24,45030645,0
CE10_chr7,10449,46.24,45030653,0
CE10_chr7,10450,46.24,45030691,0
CE10_chr7,10451,46.24,45030732,0
CE10_chr7,10452,46.24,45041802,0.54
CE10_chr7,10453,46.78,45041991,0
CE10_chr7,10463,46.78,45045666,0
CE10_chr7,10464,46.78,45045742,0
CE10_chr7,10465,46.78,45045793,0
CE10_chr7,10466,46.78,45045812,0
CE10_chr7,10467,46.78,45045839,0
CE10_chr7,10468,46.78,45045848,0
CE10_chr7,10469,46.78,45045851,0
CE10_chr7,10470,46.78,45045857,0.54
CE10_chr7,10471,47.32,45045975,0
CE10_chr7,10472,47.32,45046039,0
CE10_chr7,10473,47.32,45046049,0
CE10_chr7,10474,47.32,45046066,0
CE10_chr7,10475,47.32,45046108,0
CE10_chr7,10476,47.32,45046130,0
CE10_chr7,10477,47.32,45046132,0
CE10_chr7,10478,47.32,45046187,0
CE10_chr7,10479,47.32,45046188,0
CE10_chr7,10480,47.32,45046190,0.53
CE10_chr7,10481,47.85,45066478,0
CE10_chr7,10509,47.85,45092761,0
CE10_chr7,10535,47.85,45105997,0
CE10_chr7,10536,47.85,45106109,0
CE10_chr7,10537,47.85,45106839,0
CE10_chr7,10538,47.85,45106919,0
CE10_chr7,10539,47.85,45106935,0
CE10_chr7,10540,47.85,45106977,0
CE10_chr7,10545,47.85,45122210,0
CE10_chr7,10546,47.85,45122263,0
CE10_chr7,10547,47.85,45122493,0
CE10_chr7,10548,47.85,45122531,0
CE10_chr7,10554,47.85,45127940,0
CE10_chr7,10555,47.85,45128573,0
CE10_chr7,10556,47.85,45129203,0.54
CE10_chr7,10560,48.39,45137235,0
CE10_chr7,10561,48.39,45137506,0
CE10_chr7,10573,48.39,45152644,1.08
CE10_chr7,10580,49.47,45192419,0
CE10_chr7,10581,49.47,45192438,0
CE10_chr7,10582,49.47,45192647,0
CE10_chr7,10583,49.47,45193192,0
CE10_chr7,10584,49.47,45193292,0
CE10_chr7,10585,49.47,45193411,0
CE10_chr7,10586,49.47,45193492,0
CE10_chr7,10587,49.47,45193505,0
CE10_chr7,10588,49.47,45193530,0
CE10_chr7,10597,49.47,45228659,0
CE10_chr7,10598,49.47,45228746,0
CE10_chr7,10599,49.47,45228775,0
CE10_chr7,10600,49.47,45229048,0
CE10_chr7,10601,49.47,45229121,1.07
CE10_chr7,10605,50.54,45265599,0
CE10_chr7,10606,50.54,45265649,0
CE10_chr7,10607,50.54,45265761,0
CE10_chr7,10608,50.54,45265793,0
CE10_chr7,10609,50.54,45279518,0
CE10_chr7,10610,50.54,45284746,0
CE10_chr7,10611,50.54,45284799,0
CE10_chr7,10612,50.54,45284966,0
CE10_chr7,10618,50.54,45295629,0
CE10_chr7,10619,50.54,45295719,0
CE10_chr7,10620,50.54,45295916,0
CE10_chr7,10621,50.54,45295941,0.54
CE10_chr7,10643,51.08,45316850,0
CE10_chr7,10644,51.08,45317225,0
CE10_chr7,10645,51.08,45317256,0.54
CE10_chr7,10646,51.62,45317282,0
CE10_chr7,10647,51.62,45317410,0.54
CE10_chr7,10726,52.16,45449822,0
CE10_chr7,10742,52.16,45470315,0
CE10_chr7,10743,52.16,45470388,0.53
CE10_chr7,10752,52.69,45479072,0
CE10_chr7,10753,52.69,45479524,0
CE10_chr7,10772,52.69,45489399,0
CE10_chr7,10783,52.69,45503629,0
CE10_chr7,10784,52.69,45507757,0
CE10_chr7,10785,52.69,45507961,0
CE10_chr7,10787,52.69,45508676,0
CE10_chr7,10788,52.69,45508755,0
CE10_chr7,10789,52.69,45508871,0
CE10_chr7,10793,52.69,45524791,0
CE10_chr7,10796,52.69,45545686,0
CE10_chr7,10797,52.69,45545935,0
CE10_chr7,10798,52.69,45545941,0
CE10_chr7,10806,52.69,45570804,0
CE10_chr7,10807,52.69,45574781,0
CE10_chr7,10827,52.69,45582494,0
CE10_chr7,10828,52.69,45582560,0
CE10_chr7,10833,52.69,45590473,0
CE10_chr7,10834,52.69,45590505,0
CE10_chr7,10835,52.69,45594505,0
CE10_chr7,10836,52.69,45594510,0
CE10_chr7,10837,52.69,45594586,0
CE10_chr7,10838,52.69,45594662,0
CE10_chr7,10839,52.69,45594756,0
CE10_chr7,10840,52.69,45594973,0
CE10_chr7,10841,52.69,45594995,0
CE10_chr7,10842,52.69,45595121,0
CE10_chr7,10843,52.69,45595339,0
CE10_chr7,10844,52.69,45595340,0
CE10_chr7,10845,52.69,45595377,0
CE10_chr7,10846,52.69,45600242,0
CE10_chr7,10849,52.69,45621487,0
CE10_chr7,10851,52.69,45621853,0
CE10_chr7,10852,52.69,45621897,0
CE10_chr7,10855,52.69,45622176,0
CE10_chr7,10856,52.69,45622324,0
CE10_chr7,10857,52.69,45622351,0.54
CE10_chr7,10858,53.23,45622509,0.54
CE10_chr7,10859,53.77,45622645,-51.08
CE10_chr8,7889,2.69,73,0
CE10_chr8,7888,2.69,82,0
CE10_chr8,7887,2.69,84,0
CE10_chr8,7886,2.69,89,0
CE10_chr8,7885,2.69,150,0
CE10_chr8,7884,2.69,240,0
CE10_chr8,7883,2.69,276,0
CE10_chr8,7882,2.69,283,0
CE10_chr8,7881,2.69,311,0
CE10_chr8,7880,2.69,350,0
CE10_chr8,7879,2.69,352,0
CE10_chr8,7878,2.69,411,0
CE10_chr8,7877,2.69,439,0
CE10_chr8,7876,2.69,442,0
CE10_chr8,7875,2.69,467,0
CE10_chr8,7874,2.69,1014,0
CE10_chr8,7873,2.69,1023,0
CE10_chr8,7872,2.69,1033,0
CE10_chr8,7871,2.69,1053,0
CE10_chr8,7870,2.69,8407,0
CE10_chr8,21498,2.69,103486,0
CE10_chr8,21499,2.69,103649,0
CE10_chr8,21500,2.69,104139,0
CE10_chr8,21501,2.69,111872,0
CE10_chr8,21502,2.69,111947,0
CE10_chr8,21503,2.69,111957,0
CE10_chr8,21504,2.69,111971,0
CE10_chr8,21505,2.69,111972,0
CE10_chr8,21506,2.69,112014,0
CE10_chr8,21507,2.69,112038,0
CE10_chr8,21508,2.69,112040,0
CE10_chr8,21509,2.69,112042,0
CE10_chr8,21510,2.69,112044,0
CE10_chr8,21511,2.69,112056,0
CE10_chr8,21512,2.69,112060,0
CE10_chr8,21513,2.69,112061,0
CE10_chr8,21514,2.69,112094,0
CE10_chr8,21515,2.69,112134,0
CE10_chr8,21516,2.69,112144,0
CE10_chr8,21517,2.69,112209,0
CE10_chr8,21518,2.69,112551,0
CE10_chr8,21519,2.69,112592,0
CE10_chr8,21520,2.69,112630,0
CE10_chr8,21521,2.69,112870,0
CE10_chr8,21522,2.69,112927,0
CE10_chr8,21523,2.69,113595,0
CE10_chr8,21524,2.69,114110,0
CE10_chr8,21525,2.69,114275,0
CE10_chr8,21527,2.69,122427,0
CE10_chr8,21528,2.69,122463,0
CE10_chr8,21529,2.69,123065,0
CE10_chr8,21530,2.69,123105,0
CE10_chr8,21531,2.69,123141,0
CE10_chr8,21532,2.69,123155,0
CE10_chr8,21533,2.69,132092,0
CE10_chr8,21534,2.69,132924,0
CE10_chr8,21535,2.69,133234,0
CE10_chr8,21536,2.69,186089,0
CE10_chr8,21537,2.69,186168,0
CE10_chr8,21538,2.69,189984,0
CE10_chr8,21539,2.69,190084,0
CE10_chr8,21540,2.69,190089,0
CE10_chr8,21541,2.69,190103,0
CE10_chr8,21542,2.69,190139,0
CE10_chr8,21543,2.69,199409,0
CE10_chr8,21544,2.69,199548,0
CE10_chr8,21545,2.69,199634,0
CE10_chr8,21546,2.69,200336,0
CE10_chr8,21547,2.69,200460,0
CE10_chr8,21550,2.69,205960,0
CE10_chr8,21551,2.69,205983,0
CE10_chr8,21552,2.69,206272,0
CE10_chr8,21553,2.69,206281,0
CE10_chr8,21554,2.69,206299,0
CE10_chr8,21555,2.69,206370,0
CE10_chr8,21556,2.69,206387,0
CE10_chr8,21557,2.69,230514,0
CE10_chr8,21558,2.69,230899,0
CE10_chr8,21559,2.69,231049,0
CE10_chr8,21560,2.69,231220,0
CE10_chr8,21561,2.69,231271,0
CE10_chr8,21562,2.69,231274,0
CE10_chr8,21563,2.69,231924,0
CE10_chr8,21564,2.69,232446,0
CE10_chr8,21565,2.69,232508,0
CE10_chr8,21566,2.69,232577,0
CE10_chr8,21567,2.69,236423,0
CE10_chr8,21568,2.69,236601,1.07
CE10_chr8,19858,3.76,694974,0
CE10_chr8,19857,3.76,694998,0
CE10_chr8,19856,3.76,695307,0.54
CE10_chr8,19855,4.3,698820,0
CE10_chr8,19854,4.3,698821,1.08
CE10_chr8,19853,5.38,699013,0
CE10_chr8,19852,5.38,699046,0
CE10_chr8,19851,5.38,709556,0
CE10_chr8,19850,5.38,709800,0
CE10_chr8,19849,5.38,709834,0.53
CE10_chr8,19838,5.91,739168,0
CE10_chr8,19837,5.91,739263,0.54
CE10_chr8,19787,6.45,838103,0
CE10_chr8,19786,6.45,838118,0
CE10_chr8,19785,6.45,838135,0
CE10_chr8,19784,6.45,838145,0.54
CE10_chr8,19765,6.99,984565,0
CE10_chr8,19764,6.99,984569,0.54
CE10_chr8,19763,7.53,984578,0
CE10_chr8,19762,7.53,984628,0
CE10_chr8,19761,7.53,984638,0
CE10_chr8,19760,7.53,984639,0.54
CE10_chr8,19759,8.07,984877,0
CE10_chr8,19758,8.07,984896,0
CE10_chr8,19757,8.07,984899,0
CE10_chr8,19756,8.07,984933,0
CE10_chr8,19755,8.07,984936,0
CE10_chr8,19754,8.07,984991,0
CE10_chr8,19753,8.07,985349,0.53
CE10_chr8,19752,8.6,1027265,0
CE10_chr8,19751,8.6,1027331,0
CE10_chr8,19750,8.6,1027354,0.54
CE10_chr8,19749,9.14,1027416,0
CE10_chr8,19748,9.14,1101859,0
CE10_chr8,19747,9.14,1102066,0
CE10_chr8,19746,9.14,1102073,0
CE10_chr8,19745,9.14,1102126,0
CE10_chr8,19744,9.14,1102156,0
CE10_chr8,19743,9.14,1102157,0
CE10_chr8,19742,9.14,1102199,0.54
CE10_chr8,19740,9.68,1110250,0
CE10_chr8,19739,9.68,1110259,0
CE10_chr8,19738,9.68,1110358,0
CE10_chr8,19737,9.68,1110476,0
CE10_chr8,19736,9.68,1110509,0
CE10_chr8,19735,9.68,1110547,0
CE10_chr8,19734,9.68,1110691,0
CE10_chr8,19733,9.68,1110706,0
CE10_chr8,19732,9.68,1110832,0
CE10_chr8,19731,9.68,1110965,0
CE10_chr8,19730,9.68,1111036,0
CE10_chr8,19729,9.68,1111039,0
CE10_chr8,19728,9.68,1111041,0
CE10_chr8,19727,9.68,1111073,0
CE10_chr8,19726,9.68,1111289,0
CE10_chr8,19725,9.68,1111291,0
CE10_chr8,19722,9.68,1112860,0
CE10_chr8,19721,9.68,1112915,0
CE10_chr8,19720,9.68,1112969,0
CE10_chr8,19719,9.68,1113011,0
CE10_chr8,19718,9.68,1113041,0
CE10_chr8,19715,9.68,1150406,0
CE10_chr8,19714,9.68,1150503,0
CE10_chr8,19713,9.68,1165792,0
CE10_chr8,19712,9.68,1165922,0
CE10_chr8,19711,9.68,1165927,0
CE10_chr8,19710,9.68,1168443,0
CE10_chr8,19709,9.68,1168445,0
CE10_chr8,19708,9.68,1168493,0
CE10_chr8,19707,9.68,1168517,0
CE10_chr8,19706,9.68,1168530,0
CE10_chr8,19705,9.68,1168555,0
CE10_chr8,19704,9.68,1168565,0
CE10_chr8,19703,9.68,1168650,0
CE10_chr8,19702,9.68,1168662,0.54
CE10_chr8,19701,10.22,1168701,0
CE10_chr8,19700,10.22,1168758,0
CE10_chr8,19699,10.22,1168770,0
CE10_chr8,19698,10.22,1168779,0
CE10_chr8,19697,10.22,1168809,0
CE10_chr8,19696,10.22,1168824,0
CE10_chr8,19695,10.22,1168848,0
CE10_chr8,19694,10.22,1168870,0
CE10_chr8,19693,10.22,1168899,0
CE10_chr8,19692,10.22,1168906,0
CE10_chr8,19691,10.22,1168921,0
CE10_chr8,19690,10.22,1168925,0
CE10_chr8,19689,10.22,1168934,0
CE10_chr8,19688,10.22,1168952,0
CE10_chr8,19687,10.22,1169024,0
CE10_chr8,19686,10.22,1169072,0
CE10_chr8,19685,10.22,1169167,0
CE10_chr8,19684,10.22,1174146,0
CE10_chr8,19683,10.22,1175990,0
CE10_chr8,19682,10.22,1176001,0
CE10_chr8,19681,10.22,1189281,0
CE10_chr8,19680,10.22,1189482,0
CE10_chr8,19679,10.22,1189755,0
CE10_chr8,19678,10.22,1189758,0
CE10_chr8,19677,10.22,1189806,0
CE10_chr8,19676,10.22,1189928,0
CE10_chr8,19675,10.22,1190184,0
CE10_chr8,19674,10.22,1190420,0
CE10_chr8,19673,10.22,1190439,0
CE10_chr8,19672,10.22,1190514,0.53
CE10_chr8,19671,10.75,1190594,0.54
CE10_chr8,19669,11.29,1262098,0
CE10_chr8,19668,11.29,1262124,0
CE10_chr8,19667,11.29,1262277,0
CE10_chr8,19666,11.29,1262329,0
CE10_chr8,19665,11.29,1262338,0
CE10_chr8,19664,11.29,1285814,0
CE10_chr8,19663,11.29,1285827,0
CE10_chr8,19662,11.29,1285853,0
CE10_chr8,19661,11.29,1285854,0
CE10_chr8,19660,11.29,1285857,0
CE10_chr8,19659,11.29,1285871,0
CE10_chr8,19658,11.29,1285897,0
CE10_chr8,19657,11.29,1285960,0
CE10_chr8,19656,11.29,1285965,0
CE10_chr8,19655,11.29,1285999,0
CE10_chr8,19654,11.29,1286032,0
CE10_chr8,19653,11.29,1286090,0
CE10_chr8,19652,11.29,1286115,0
CE10_chr8,19651,11.29,1286158,0
CE10_chr8,19650,11.29,1286221,0
CE10_chr8,19649,11.29,1286486,0
CE10_chr8,19648,11.29,1286531,0
CE10_chr8,19647,11.29,1286551,0
CE10_chr8,19646,11.29,1286609,0
CE10_chr8,19645,11.29,1286617,0
CE10_chr8,19644,11.29,1286636,0
CE10_chr8,19643,11.29,1286647,0
CE10_chr8,19642,11.29,1286673,0
CE10_chr8,19641,11.29,1286760,0
CE10_chr8,19640,11.29,1299090,1.08
CE10_chr8,19638,12.37,1419416,0
CE10_chr8,19637,12.37,1419418,0
CE10_chr8,19636,12.37,1419452,0
CE10_chr8,19635,12.37,1419557,0
CE10_chr8,19634,12.37,1419881,0
CE10_chr8,19633,12.37,1420073,1.07
CE10_chr8,19632,13.44,1465625,0
CE10_chr8,19631,13.44,1465805,0
CE10_chr8,19629,13.44,1474391,0
CE10_chr8,19628,13.44,1474492,0
CE10_chr8,19627,13.44,1474588,0
CE10_chr8,19626,13.44,1474614,0
CE10_chr8,19625,13.44,1474617,0
CE10_chr8,19624,13.44,1474623,0
CE10_chr8,19623,13.44,1475072,0.54
CE10_chr8,19622,13.98,1493392,0.54
CE10_chr8,19621,14.52,1533369,0
CE10_chr8,19620,14.52,1535636,0
CE10_chr8,19619,14.52,1535651,0
CE10_chr8,19618,14.52,1535697,0
CE10_chr8,19617,14.52,1535896,0
CE10_chr8,19616,14.52,1535944,0
CE10_chr8,19615,14.52,1535957,0
CE10_chr8,19614,14.52,1536109,0.54
CE10_chr8,19613,15.06,1536183,0
CE10_chr8,19612,15.06,1536198,0
CE10_chr8,19611,15.06,1536221,0
CE10_chr8,19610,15.06,1536344,0.53
CE10_chr8,19609,15.59,1687803,0
CE10_chr8,19608,15.59,1687865,0.54
CE10_chr8,19607,16.13,1687888,0
CE10_chr8,19606,16.13,1700279,0
CE10_chr8,19605,16.13,1701469,0
CE10_chr8,19603,16.13,1721538,0
CE10_chr8,19602,16.13,1721634,0
CE10_chr8,19601,16.13,1721650,0
CE10_chr8,19600,16.13,1721729,0
CE10_chr8,19599,16.13,1721757,0
CE10_chr8,19598,16.13,1721796,0
CE10_chr8,19597,16.13,1721852,0
CE10_chr8,19596,16.13,1721864,0
CE10_chr8,19595,16.13,1721931,0
CE10_chr8,19594,16.13,1722036,0
CE10_chr8,19593,16.13,1722085,0
CE10_chr8,19581,16.13,1785485,0
CE10_chr8,19580,16.13,1785557,0
CE10_chr8,19579,16.13,1785575,1.08
CE10_chr8,19564,17.21,1821486,0
CE10_chr8,19563,17.21,1821491,0
CE10_chr8,19562,17.21,1821506,0
CE10_chr8,19561,17.21,1821612,1.07
CE10_chr8,19560,18.28,1860510,0
CE10_chr8,19558,18.28,1918979,0
CE10_chr8,19557,18.28,1923495,1.08
CE10_chr8,19556,19.36,1945756,0
CE10_chr8,19555,19.36,1966276,0
CE10_chr8,19554,19.36,1966661,0
CE10_chr8,19553,19.36,1967279,0
CE10_chr8,19552,19.36,2065447,0
CE10_chr8,19551,19.36,2065774,0
CE10_chr8,19550,19.36,2065906,0
CE10_chr8,19549,19.36,2065933,0
CE10_chr8,19548,19.36,2066064,0
CE10_chr8,19547,19.36,2066186,0
CE10_chr8,19546,19.36,2066447,0
CE10_chr8,19545,19.36,2066506,0
CE10_chr8,19541,19.36,2104227,0
CE10_chr8,19540,19.36,2104451,0
CE10_chr8,19539,19.36,2104792,0
CE10_chr8,19538,19.36,2104793,0
CE10_chr8,19537,19.36,2104848,0
CE10_chr8,19536,19.36,2104861,0.53
CE10_chr8,19535,19.89,2110738,0
CE10_chr8,19534,19.89,2110759,0.54
CE10_chr8,19533,20.43,2110798,0
CE10_chr8,19532,20.43,2110972,0
CE10_chr8,19531,20.43,2120271,0
CE10_chr8,19529,20.43,2130446,0
CE10_chr8,19528,20.43,2130488,0.54
CE10_chr8,19527,20.97,2130953,1.61
CE10_chr8,19521,22.58,2284391,1.62
CE10_chr8,19518,24.2,2677542,0
CE10_chr8,19517,24.2,2677567,1.07
CE10_chr8,19515,25.27,2720393,1.08
CE10_chr8,4790,26.35,2863028,1.07
CE10_chr8,4793,27.42,3154204,0.54
CE10_chr8,4794,27.96,3154417,0
CE10_chr8,4795,27.96,3154447,0
CE10_chr8,4796,27.96,3154488,0
CE10_chr8,4797,27.96,3198736,0
CE10_chr8,4798,27.96,3198918,1.08
CE10_chr8,4799,29.04,3291950,0
CE10_chr8,4800,29.04,3291953,0
CE10_chr8,4801,29.04,3291960,0
CE10_chr8,4802,29.04,3291962,0
CE10_chr8,4803,29.04,3291983,0
CE10_chr8,4804,29.04,3292295,1.61
CE10_chr8,4805,30.65,3463828,0
CE10_chr8,4809,30.65,3543936,0
CE10_chr8,4810,30.65,3682622,0
CE10_chr8,4811,30.65,3734753,0
CE10_chr8,4812,30.65,3734810,0
CE10_chr8,4813,30.65,3734811,0
CE10_chr8,4814,30.65,3734846,2.15
CE10_chr8,7617,32.8,5171554,0
CE10_chr8,7616,32.8,5171731,0
CE10_chr8,10860,32.8,5502203,0
CE10_chr8,10861,32.8,5502204,0
CE10_chr8,10863,32.8,5704372,0
CE10_chr8,10864,32.8,5770271,0
CE10_chr8,10865,32.8,5770397,0
CE10_chr8,10866,32.8,5770803,0
CE10_chr8,10870,32.8,5879619,0
CE10_chr8,10872,32.8,5951374,0
CE10_chr8,10878,32.8,6077768,0
CE10_chr8,10879,32.8,6078299,0
CE10_chr8,10880,32.8,6078305,0
CE10_chr8,10881,32.8,6078315,0
CE10_chr8,10882,32.8,6089899,0
CE10_chr8,10883,32.8,6089909,0
CE10_chr8,10884,32.8,6089914,0
CE10_chr8,1142,32.8,8160435,0
CE10_chr8,1143,32.8,8160897,0
CE10_chr8,1144,32.8,8160925,0
CE10_chr8,1145,32.8,8234889,0
CE10_chr8,7866,32.8,13660146,0
CE10_chr8,17891,32.8,15346981,0
CE10_chr8,13412,32.8,20859256,0
CE10_chr8,143,32.8,31849163,0
CE10_chr8,1478,32.8,31955431,0
CE10_chr8,1479,32.8,32317213,0
CE10_chr8,1484,32.8,33985169,0
CE10_chr8,1486,32.8,34044703,0
CE10_chr8,1487,32.8,34044714,0
CE10_chr8,1488,32.8,34044873,0
CE10_chr8,1489,32.8,34044914,0
CE10_chr8,1490,32.8,34045067,0
CE10_chr8,63,32.8,35022061,0
CE10_chr8,62,32.8,35022103,0
CE10_chr8,60,32.8,35095102,0
CE10_chr8,59,32.8,35096034,0
CE10_chr8,17064,32.8,35382823,0
CE10_chr8,17063,32.8,35382826,0
CE10_chr8,17062,32.8,35382829,0
CE10_chr8,17056,32.8,35399830,0
CE10_chr8,17055,32.8,35399920,0
CE10_chr8,17985,32.8,35751133,0
CE10_chr8,17994,32.8,35791803,0
CE10_chr8,17995,32.8,35791812,0
CE10_chr8,17996,32.8,35791822,0
CE10_chr8,17997,32.8,35791831,0
CE10_chr8,17998,32.8,35791862,0
CE10_chr8,17999,32.8,35791871,0
CE10_chr8,18000,32.8,35791914,0
CE10_chr8,18001,32.8,35791924,0
CE10_chr8,18002,32.8,35791929,0
CE10_chr8,18003,32.8,35792026,0
CE10_chr8,18004,32.8,35792031,0
CE10_chr8,18005,32.8,35792062,0
CE10_chr8,18006,32.8,35792063,0
CE10_chr8,18007,32.8,35792075,0
CE10_chr8,18008,32.8,35792097,0
CE10_chr8,18009,32.8,35792130,0
CE10_chr8,18012,32.8,36432195,0
CE10_chr8,18013,32.8,36432218,0
CE10_chr8,18014,32.8,36432441,0
CE10_chr8,18015,32.8,36566061,0
CE10_chr8,18017,32.8,36698479,0
CE10_chr8,18018,32.8,36699018,0
CE10_chr8,19339,32.8,37162247,0
CE10_chr8,19340,32.8,37361450,0
CE10_chr8,19341,32.8,37361930,0
CE10_chr8,19342,32.8,37370341,0
CE10_chr8,7515,32.8,38038865,0
CE10_chr8,7516,32.8,38038868,0
CE10_chr8,7517,32.8,38038889,0
CE10_chr8,7518,32.8,38038918,0
